42
42
42
42
93
93
93
89
89
89
90
90
90
100
100
240
240
73
74
858
1227
1227
1227
1227
1225
1225
1225
1094
1094
1094
1094
1086
1086
1086
1086
1121
1121
1121
1102
1102
1182
1182
1211
1191
1191
1184
1097
1126
1175
1175
1245
1245
1245
1245
1
1
1
1
1
1
